,Time,Tweet,Analysis,Category
13840,2018-05-08 07:00:11+00:00,"#3Novices : Delhi, Gurugram, Noida, Ghaziabad schools closed on Tuesday after IMD issues thunderstorm A high-intensity dust storm hit the national capital and NCR on late Monday night, prompting authorities to issue advisory. 
#news For Information Check 3Novices #OnlineMedia",0.0,POLITICS
13841,2018-05-08 06:18:14+00:00,"Live Debate on  issue related to HUDA offering late possession of plots to land owners in Sector 57, Gurugram on India News. https://t.co/Wx8O5z8VJs",0.0,TRAVEL
13842,2018-05-08 03:28:07+00:00,"#news

Storm affects many parts of North India.

Gurugram hospitals reported a spike in cases of respiratory diseases due to dust storms
Doctors advised vulnerable groups, as well as others, to take precautions.... https://t.co/qrtXROo6hx",0.0516,WOMEN
13843,2018-05-08 02:43:03+00:00,"#Delhi, #Gurugram, #Noida, #Ghaziabad schools closed on Tuesday after #IMD issues thunderstorm https://t.co/zDEiUhPChw #WeRIndia

Get latest news and updates only on WeRIndia https://t.co/oI21qQM38d",0.0,TRAVEL
13844,2018-05-07 11:31:18+00:00,"Storm underway according to the #News. I don’t see one leaf moving in #Gurugram.
Give us rain without the storm! 

#weather #storm #BreakingNews",0.0,TRAVEL
13845,2018-05-07 07:51:10+00:00,"#Bihar #Patna News Portal Man poses as Patna HC judge on call to Gurugram court, booked https://t.co/d3fyGiava8",0.0,PARENTING
13846,2018-05-07 07:41:19+00:00,"RT @leenadhankhar: #Gurugram faulty #Traffic signal in the #city have become a #MAJOR reason for #chaos and blockades. Sector 46 #road becomes #free for all, avoid using the stretch @HTGurgaon @htdelhi @htTweets @gurgaonpolice #trafficupdate #News #RoadS… https://t.co/w56hXnZxQc",-0.7025,TRAVEL
13847,2018-05-07 06:00:50+00:00,"#Gurugram faulty #Traffic signal in the #city have become a #MAJOR reason for #chaos and blockades. Sector 46 #road becomes #free for all, avoid using the stretch @HTGurgaon @htdelhi @htTweets @gurgaonpolice #trafficupdate #News #RoadSafety #Signals #Gurgaon #roadTrip https://t.co/NN0YSIXiUc",-0.7025,TRAVEL
13848,2018-05-07 04:43:31+00:00,Terrible news about the hit and run accident in Gurgaon on Sunday morning. The driver Vinod Yadav who fled should be put behind bars! #indigo #accident #hitandruncase #Gurugram https://t.co/wr2Sa1fYZW,-0.8622,TRAVEL
13849,2018-05-07 03:44:16+00:00,"#Gurugram out of all modes of #sustainable transport, #cycling is the most neglected in the #city. Years have rolled and governments have come and #Gone, but city panners are yet to develop infrastructure for the #benefit of #cyclists @HTGurgaon @htdelhi @htTweets #Gurgaon #news https://t.co/YfDGMg6OMU",0.3926,TRAVEL
13850,2018-05-07 03:24:33+00:00,"#Gurugram out of all modes of #sustainable transport, #cycling is the most neglected in the #city. Years have rolled and governments have come and #Gone, but city panners are yet to develop infrastructure for the #benefit of #cyclists @HTGurgaon @htdelhi @htTweets #Gurgaon #news https://t.co/kqUzuGKlnC",0.3926,TRAVEL
13851,2018-05-06 16:03:58+00:00,#Gurgaon #Gurugram schools closed 7th and 8th May 2018. Govt orders because of anticipated storms. Check news and school pls.,0.0772,POLITICS
13852,2018-05-06 14:36:23+00:00,"@DC_Gurugram Sir, there is news going on that 7th-8th is school holiday. Please clarify the situation for parents. https://t.co/stYa592dvH",0.6124,WOMEN
13853,2018-05-06 13:57:17+00:00,@DC_Gurugram  just saw on News schools in Haryana will remain closed on 7 and 8 May due to weather warning. Is it true,0.1027,WOMEN
13854,2018-05-06 13:57:17+00:00,"News channels saying schools in Haryana will remain closed tomorrow. @gurgaonpolice @DC_Gurugram, can you pls clarify now, rather than keeping it a surprise for the nth minute.",0.34,ENTERTAINMENT
13855,2018-05-06 13:48:02+00:00,@DC_Gurugram sir national news that all private and Govt schools will remain close on 07 and 08 May 2018 due to bad weather forecast. Is this true ?,-0.0644,POLITICS
13856,2018-05-06 10:52:52+00:00,"@ramanmalik @voiceofgurgaon @gurgaon_live @MyIdeaOfGurgaon Thanks for this breaking news sir,

Will knock your door on 25th May for the update
&amp; @cmohry  decision on Metro Expansion

@Rao_InderjitS @@DXPAssociation @mlkhattar @cmohry @RajivJainBJP @Gurugram4BJP @bagishjhaTOI @TOIGurgaon @GurugramMDA @HTGurgaon @DEEPAKKAHUJA @DC_Gurugram",0.4404,POLITICS
13857,2018-05-06 06:57:07+00:00,"Namaz should be read in mosques, not on roads: Haryana CM Khattar on Gurugram incident https://t.co/H38EuiPNAb #news",0.0,TRAVEL
13858,2018-05-06 06:53:23+00:00,"Namaz should be read in mosques, not on roads: Haryana CM Khattar on Gurugram incident https://t.co/7E0MeXhuPS #news",0.0,TRAVEL
13859,2018-05-06 05:23:05+00:00,@wrwre @DC_Gurugram Last year also @DC_Gurugram applied Graded Action Plan selectively only when pollution was  in news. So it’s all a lip service only. @ramanmalik @cmohry,0.0,POLITICS
13860,2018-05-06 04:01:01+00:00,@TimesNow Swamy vs prakashraj debate was on the same thing as prakash asked very clear what is the intentions of swamy and ppl towards minorities.and this gurugram incident happen every now and then.same like news channel govt is fake.#kuchbhi,0.659,POLITICS
13861,2018-05-05 17:42:29+00:00,@ZeeNewsHindi @ZeeNews @sudhirchaudhary. Sudhir sir... Hum log zee news bahut miss krte hai...  Bcz it's not available in DEN cable gurugram.,-0.1531,HOME & LIVING
13862,2018-05-05 14:42:00+00:00,People stopped from offering namaz in open places of UP’s Gurugram https://t.co/pp13eDbv5e via @GNS News,-0.2263,TRAVEL
13863,2018-05-05 12:34:30+00:00,Of 111 whiskys and a 60-foot-long bar (Foodie Trail-Gurugram) - Window To News https://t.co/NyeY8BaFQw,0.0,TRAVEL
13864,2018-05-05 12:02:34+00:00,Good news: Decks cleared for launch of 100 low floor buses in Gurugram by GMDA. @HTGurgaon @htTweets,0.296,POLITICS
13865,2018-05-05 03:19:59+00:00,"Good News...

Namaz disallowed at HUDA ground in Haryana's Gurugram - The Financial Express https://t.co/3HzyOBQBXH",0.4404,PARENTING
13866,2018-05-04 23:35:02+00:00,5/5/2018: News: Gurugram: Friday prayers disrupted https://t.co/AcNbcELGzV @htTweets,0.0,PARENTING
13867,2018-05-04 03:47:50+00:00,"Mewat teen kills self after being abducted, gang-raped by 8 men

Tribune News Service

Gurugram, May 2

A 17-year-old girl committed suicide after she was allegedly abducted and then gang-raped by eight men in Khor Basis village of Mewat.

@ZeeNews @aajtak @abpnewshindi",-0.926,CRIME
13868,2018-05-03 17:17:28+00:00,"The moment I open my in-shorts to read through after every 2 shorts there is a news of women being raped in Gurugram hotel rooms by the hotel manager, a 17 year old being raped by 8 men in Haryana, a 60 year old raped a 9 year old in Andhra and so on. #Ashamed #MyIndia #IamAngry",-0.9594,ENTERTAINMENT
13869,2018-05-03 14:41:22+00:00,@CASuhasGaurav @ramanmalik @DC_Gurugram @GurugramMDA @MunCorpGurugram @gurgaonpolice @cmohry @mlkhattar @nitin_gadkari I think this was plan B. Give false hope and then stab in the back. First toll hike and now this news. Time for voters to stab @Gurugram4BJP in 2019 and unlike BJP leadership we will not do it behind their back. Open declaration No #KherkiDaulaToll removal no vote,-0.8442,POLITICS
13870,2018-05-03 14:33:10+00:00,"@ramanmalik @DC_Gurugram @GurugramMDA @MunCorpGurugram @gurgaonpolice @cmohry Dear @ramanmalik Sir, u said earlier that #KherkiDaulaToll removal/Shifting plan B is under process. But we heard the news of addition of 4 more lanes? Can u please make it clear to the public if #KherkiDaulaToll Will ever be be removed/shifted?
@cmohry @mlkhattar @nitin_gadkari https://t.co/FalG6DVxgI",0.8181,TRAVEL
13871,2018-05-03 12:09:57+00:00,"19-year-old woman allegedly raped by auto driver, 4 others in Gurugram https://t.co/o1EAId4396 #news #indianews",-0.6808,CRIME
13872,2018-05-03 10:32:35+00:00,"hotel manager arrested in Gurugram

#tejasvidelhi2015 
#newspaper 
#news… https://t.co/B8TqZKV46U",-0.4767,TRAVEL
13873,2018-05-03 09:07:56+00:00,"Coffee with dear friend @isaurabhshukla at his Gurugram office. He’s been an Award winning investigative journalist who’s worked with India Today, HT and Indian Express &amp; founded a pioneering mobile news outfit @NewsMobileIndia. He’s recently used Artificial intelligence for news https://t.co/klvZJ0X8qq",0.9413,WOMEN
13874,2018-05-03 07:18:23+00:00,"NATIONAL NEWS
#news
#legalupdate
#rape
#nationalnews
Teen gang-raped in Gurugram
To read more go on
https://t.co/yODm0AVcqc https://t.co/rrmQKVyzsi",-0.6908,PARENTING
13875,2018-05-03 02:22:27+00:00,Ppl of Gurugram&amp; NCR r fortunate  but this Storm &amp; Thundersley did great loss of livesProperty&amp;vehicles sad news abt Dhoulpur Bharatpur &amp;Alwar badly hit . @GenPanwar @PashaSehgal @ajitsinghpundir @bdun53 https://t.co/s9lW9RGxKo,-0.5647,IMPACT
13876,2018-05-02 15:20:03+00:00,#news  Sigh of relief as rain brings down temperature however traffic at its best in #Gurugram More work for @gurgaonpolice before monsoon #TrafficUpdate roads jammed leading to Sector 56 and #golfcourseroad defunct #TrafficSignal   @htdelhi @HTGurgaon @htTweets https://t.co/wPQdEnRO4X,0.8126,TRAVEL
13877,2018-05-02 15:16:53+00:00,"Good news! Still loopholes like- Traffic Police must increase it's presence on the roads, especially in Gurugram! Public security must be given more importance, with more Police presence on roads especially during nighttime! No City bus service in the Gurugram ! Why ??? https://t.co/4RlRULJK0c",0.9029,WOMEN
13878,2018-05-02 14:33:45+00:00,"@rashtrapatibhvn @PMOIndia @JPNadda @cmohry @mlkhattar @INCIndia @htTweets CMO Civ Hosp,Gurugram in news for wrong reasons.Woman delivers baby in toilet,gross negligence by doctor&amp;staff.Same in 2 other recent cases too.We dread Ayushman Yojana, civil hospital/greedy pvt hosp docs",-0.7269,POLITICS
13879,2018-04-28 12:08:32+00:00,"Watch: 6 held for disrupting 'namaz' in #Gurugram

Video Link - https://t.co/OneJEv2MOJ

#News https://t.co/OBZQtu4Lsk",0.0,TRAVEL
13880,2018-04-27 18:37:29+00:00,"@yashpalmurar @MunCorpGurugram @SwachhBharatGov @Kavitajainbjp @ulbohry This is good news .if we have infrastructure support and Policy enactment, the awakened and informed Citizenry of Gurugram can make this City a model destination.we need MRF's in each ward with a  robust Integra  waste worker groups working on Secondary Sorting. thank you",0.7717,IMPACT
13881,2018-04-27 18:36:57+00:00,"@yashpalmurar @cleanAirGurgaon @MunCorpGurugram @SwachhBharatGov @Kavitajainbjp @ulbohry This is good news .if we have infrastructure support and Policy enactment, the awakened and informed Citizenry of Gurugram can make this City a model destination.we need MRF's in each ward with a  robust Integra  waste worker groups working on Secondary Sorting. thank you",0.7717,IMPACT
13882,2018-04-27 12:48:36+00:00,"Great news. Our #client #Nayati #Healthcare has acquired a #majority #stake in two #hospitals - #PrimaMed Super Speciality in Gurugram and #Vimhans PrimaMed in South Delhi. For its detail click below:
https://t.co/1H9CE6LnsH https://t.co/syCI5DmJEE",0.8402,WOMEN
13883,2018-04-27 10:27:06+00:00,"34 year old Akash Choudhary who is B Com Graduate and operates a meat shop in Gurugram has been arrested on charges of downloading pictures of girls from Instagram and Facebook profiles and misusing them through fake IDs to extort money: Chinmay Biswal,DCP South East Zone #Delhi https://t.co/uwF3g1t3eX",-0.8074,TRAVEL
13884,2018-04-27 09:42:12+00:00,Watch: 6 held for disrupting 'namaz' in Gurugram - Haryana News https://t.co/7fhEH6Vs0D,0.0,TRAVEL
13885,2018-04-27 07:36:48+00:00,"the gurugram f…
salvation between our hips.
'short &amp;amp; sweet', my news
#haiku",0.4588,ARTS
13886,2018-04-27 06:03:32+00:00,Nayati #Healthcare extends now their impression in Delhi and Gurugram after mathura and agra with PrimaMed Super Speciality Hospitals. Great news for Health and Humanity for individuals of Delhi and Gurugram #NayatiInDelhiNCR,0.886,TRAVEL
13887,2018-04-27 05:07:12+00:00,"Nayati #Healthcare extends impression in Delhi and Gurugram, this is Great news for Health and Humanity #NayatiInDelhiNCR",0.7579,POLITICS
13888,2018-04-27 04:59:43+00:00,"Nayati #Healthcare extends impression in Delhi and Gurugram, this is Great news for Health and Humanity #NayatiInDelhiNCR",0.7579,POLITICS
13889,2018-04-27 04:59:21+00:00,Good news for Health n humanity as @Nayatihealth expands footprint in Delhi and Gurugram with the acquisition of majority stake in PrimaMed Super Speciality Hospitals #NayatiInDelhiNCR,0.802,BUSINESS
13890,2018-04-27 04:49:20+00:00,"Nayati #Healthcare extends impression in Delhi and Gurugram, this is Great news for Health and Humanity #NayatiInDelhiNCR",0.7579,POLITICS
13891,2018-04-27 04:21:19+00:00,Uplifting news for Health n mankind as @Nayatihealth extends impression in Delhi and Gurugram with the obtaining of dominant part stake in PrimaMed Super Speciality Hospitals #NayatiInDelhiNCR,0.743,BUSINESS
13892,2018-04-27 04:20:48+00:00,"In the news , Nayati #Healthcare extends their impressions in Delhi and Gurugram and entire NCR with the obtaining of larger part stake in PrimaMed Super Speciality Hospitals from Mathura and Agra, Great news for Health and Humanity #NayatiInDelhiNCR",0.886,TRAVEL
13893,2018-04-27 04:20:36+00:00,"Uplifting news for South Delhi. #healthcare administrations to the millions living in Uttar Pradesh, Nayati Healthcare declares the securing of larger part stake in PrimaMed #hospitals, destined to be propelled in Gurugram and Vimhans PrimaMed, in South Delhi. #NayatiInDelhiNCR",0.3182,POLITICS
13894,2018-04-27 04:19:55+00:00,#Healthcare grows impression in Delhi and Gurugram with the securing of dominant part stake in PrimaMed Super Speciality Hospitals. Great news for Health and Humanity #NayatiInDelhiNCR,0.9042,
13895,2018-04-27 04:19:29+00:00,"From aligarh tappal jewar Mathura and Agra, Nayati #Healthcare grows impression in Delhi and Gurugram with the procurement of dominant part stake in PrimaMed Super Speciality Hospitals. Great news for Health and Humanity #NayatiInDelhiNCR",0.872,
13896,2018-04-27 04:18:14+00:00,Good News!! #Healthcare expands footprint in Delhi and Gurugram with the acquisition of majority stake in PrimaMed Super Speciality Hospitals. #NayatiInDelhiNCR,0.8309,BUSINESS
13897,2018-04-27 04:10:56+00:00,"From Mathura &amp; Agra, Nayati #Healthcare expands footprint in Delhi and Gurugram with the acquisition of majority stake in PrimaMed Super Speciality Hospitals.  Great news for Health &amp; Humanity #NayatiInDelhiNCR",0.8555,BUSINESS
13898,2018-04-27 04:06:59+00:00,"From Mathura &amp; Agra, Nayati #Healthcare expands footprint in Delhi and Gurugram with the acquisition of   plurality  stake in PrimaMed Super Speciality Hospitals.  Great news for Health &amp; Humanity #NayatiInDelhiNCR...",0.8555,BUSINESS
13899,2018-04-27 04:06:14+00:00,@Nayatihealth they announced that in Delhi and Gurugram they want to open acquisition of majority stake Super Speciality Hospitals.. Great news for Health &amp; Humanity #NayatiInDelhiNCR,0.8519,
13900,2018-04-27 04:05:37+00:00,"Great news! From Mathura &amp; Agra, @Nayatihealth expands footprint in Delhi and Gurugram with the acquisition of majority stake in PrimaMed Super Speciality Hospitals. #NayatiInDelhiNCR",0.8655,BUSINESS
13901,2018-04-27 04:05:02+00:00,"Great news as Nayati Healthcare acquires majority stake in PrimaMed Super Speciality Hospitals in Delhi and Gurugram with 21 operation theatres, 3 cath labs and is spread across 6 acres. #NayatiInDelhiNCR",0.8402,WORLDPOST
13902,2018-04-27 04:04:19+00:00,"From Mathura &amp; Agra, Nayati #Healthcare expands footprint in Delhi and Gurugram with the acquisition of majority stake in PrimaMed Super Speciality Hospitals.  Great news for Health &amp; Humanity #NayatiInDelhiNCR",0.8555,BUSINESS
13903,2018-04-27 04:04:08+00:00,"From Mathura &amp; Agra, Nayati #Healthcare expands footprint in Delhi and Gurugram with the acquisition of   plurality  stake in PrimaMed Super Speciality Hospitals.  Great news for Health &amp; Humanity #NayatiInDelhiNCR",0.8555,BUSINESS
13904,2018-04-27 04:02:07+00:00,"Good news for South Delhi. #healthcare services to the millions living in Uttar Pradesh, Nayati Healthcare announces the acquisition of majority stake in PrimaMed #hospitals, soon to be launched in Gurugram and Vimhans PrimaMed, in South Delhi. #NayatiInDelhiNCR",0.5267,
13905,2018-04-27 04:01:09+00:00,Nayati #Healthcare expands now their footprint in Delhi and Gurugram after mathura and agra with PrimaMed Super Speciality Hospitals.  Great news for Health &amp; Humanity for people of Delhi and Gurugram #NayatiInDelhiNCR,0.8555,TRAVEL
13906,2018-04-27 04:01:03+00:00,"From Mathura &amp; Agra, Nayati #Healthcare expands footprint in Delhi and Gurugram with the acquisition of   plurality  stake in PrimaMed Super Speciality Hospitals.  Great news for Health &amp; Humanity #NayatiInDelhiNCR",0.8555,BUSINESS
13907,2018-04-27 04:00:24+00:00,"This must be for great health and for humanity.Breathe taking news for the #healthcare industry. Nayati Healthcare, with its vision of taking quality healthcare has the best hospitality in Gurugram area #NayatiInDelhiNCR",0.8834,POLITICS
13908,2018-04-26 21:25:01+00:00,Watch: 6 held for disrupting 'namaz' in Gurugram - Haryana News: https://t.co/n23tK4GzyG via @YouTube,0.0,PARENTING
13909,2018-04-26 08:31:36+00:00,"@republic @TimesNow. News channels will be shameless as ever, the way they indicted the poor bus conductor Ashok later found innocent in gurugram case . Why oppose CBI inquiry in a complicated case ? https://t.co/Kk1p7f5I6V",-0.4767,POLITICS
13910,2018-04-26 05:31:36+00:00,@XiaomiIndia #XiaomiHattrick  I was looking for a perfect gift to give it to my father on his birthday &amp; suddenly I heard the news about Xiamoi to open a new store in Gurugram on 19 August 2017. I immediately took my father to store and bought RedMi note 4. He was very happy using the phone.,0.8908,PARENTING
13911,2018-04-24 03:26:33+00:00,"@cmohry @mlkhattar @totaltv_news @MunCorpGurugram @CommissionerMCG @DC_Gurugram @AmrikSi28113992 Sir our builder is not providing pmt electricity in Brisk Lumbini, Sec109, Ggn &amp; we are forced to pay huge amount for diesel. Why are DTP &amp; DHBVN silent despite 100s of complaint and tweet. Is there a connivance ?",0.0997,WOMEN
13912,2018-04-23 07:54:44+00:00,"When all that seems to be reported is bad news, distress, inhumane and antisocial behaviour, and you need a glimmer of goodness in your life, all you need to do is look for the opportunity to be the glimmer. Compassionate Humanity lives on #Gurugram #India https://t.co/ljTwxGqBYA",0.2732,WOMEN
13913,2018-04-22 14:06:21+00:00,"TRL News
Gurugram startup offers customised bikes starting at 70,000
#DroomCustomisedBikes https://t.co/RI13DJ00GB",0.0,ENTERTAINMENT
13914,2018-04-22 11:30:18+00:00,"""Gurugram house owners in IAF zone told to file claims by May 15""
#realestate #realtynews #news #gurugram

https://t.co/vzNjZ8gZMX",0.0,TRAVEL
13915,2018-04-21 10:49:25+00:00,Watch: Major fire breaks out in Gurugram’s slum area - ANI News: https://t.co/2qon4IkfoM via @YouTube,-0.4005,TRAVEL
13916,2018-04-21 07:58:28+00:00,#Gurugram: #Election_Commission of India @AshokLavasa  addressed the Civil Services Day Prog organised by Gurugram Distt Admn at HIPA Gurugram. @dprogurgaon @DC_Gurugram #amarujalagurgaon #Gurgaon #news #newstoday #NewsAlert #gurgaonnews https://t.co/cMppjZaujS,0.0,TRAVEL
13917,2018-04-21 07:39:20+00:00,"Gurugram: Fire broke out in a slum in Sector 49 area, later doused #Haryana https://t.co/uGT2ErXuKi",-0.6369,TRAVEL
13918,2018-04-21 07:28:25+00:00,"Critical thinking inculcates innovative skills in students: VP - https://t.co/FdPONl6hyC -  - 

Vice President M. Venkaiah Naidu at an event to inaugurate the IILM University Gurugram Campus from IILM Lodhi Road Campus, in New... Nasik News https://t.co/gBwhwGy0IK",0.1531,COLLEGE
13919,2018-04-20 17:19:31+00:00,Good news for #Gurugram https://t.co/mX0gFjCcjg,0.4404,TRAVEL
13920,2018-04-20 13:34:43+00:00,"TRL News
Shilpa Shetty invests 1.6 crore in Gurugram baby care startup https://t.co/QmJPh0rI7V",0.4939,PARENTING
13921,2018-04-20 08:53:19+00:00,@AajtakDelhi Hi Guys I have some fraud related news for you. It something serious OLX fraud cases. Cyber Cell Gurugram also want it to be published via news media,-0.8225,POLITICS
13922,2018-04-20 05:39:18+00:00,"@Swamy39 Jai Hind Sir @Swamy39 its appalling that #DeepakChorasia of India News booked under 13c of POCSO ,FIR 147/15 is busy sermonising others on Child Abuse and Gurugram Administration is apparently trying to avoid his arrest.Victim statement already recorded b4 Magistrate yt no action",-0.8779,POLITICS
13923,2018-04-19 23:38:37+00:00,"Thank You Millennium Post for carrying news of public interest regarding EWS Students NOT getting mandated 10%free seats+10% seats on Govt School fees in Gurugram Private Schools alloted HUDA land on Institutional rates whereas only 1-2% seats are given.

https://t.co/1uvRQBME7V",0.6705,COLLEGE
13924,2018-04-19 05:26:20+00:00,"@monikahalan During the last 7 Qtrs ,Qtr on Qtr sales have increased indicating that existing stock of unsold inventory is getting liquidated. All the negative news in this sector is from NOIDA and gurugram which in any case is a fraud on investors.",-0.7506,BUSINESS
13925,2018-04-17 09:51:42+00:00,"@ramanmalik @nitin_gadkari @beingarun28 @deepakkakran @achlendra @DXPAssociation @YasheshYadav @News18Haryana @voiceofgurgaon @PrakharSahay @DEEPAKKAHUJA @Gurugram4BJP Action please.  

Enough of rosy news and promising statements by our beloved govt. 

#DwarkaExpressway
#GiveGurgaonItsDue

@PMOIndia @Rao_InderjitS @DC_Gurugram @BJP4Haryana 
@BJP4Delhi @BJP4India @AmitShah @MORTHIndia @vaibhav_74 @cmohry @mlkhattar",0.8074,POLITICS
13926,2018-04-17 08:25:26+00:00,"Two big welcome news for #Gurugram 
ONE making #RajivChownk as #GatewayTOmumbai 
TWO getting the Legal issue's sorted and getting #DwarkaExpressway started in time bound schedule.
Not just #GiveGurgaonItsDue but with intrest thanks @nitin_gadkari ji https://t.co/A7sl6vtzXB",0.7269,PARENTING
13927,2018-04-17 05:49:13+00:00,New Gurugram-Mumbai expressway to be ready in three years: Nitin Gadkari https://t.co/ss7mrXLwgW #RTO #India #News,0.3612,TRAVEL
13928,2018-04-17 05:25:26+00:00,"The Government to build a new expressway in next 3 years to connect Gurugram with Mumbai
#ProjectsToday #News #Leads #Updates #Orders
https://t.co/imNUcaAFLQ https://t.co/IwqkOKmgCI",0.0,TRAVEL
13929,2018-04-17 04:26:09+00:00,"Good News for Kota.... Excited...!!!
New Gurugram-Mumbai 
expressway to be ready in three 
years: Nitin Gadkari https://t.co/yaiifJJZL5",0.826,WORLDPOST
13930,2018-04-16 12:36:12+00:00,"@DXPAssociation @nitin_gadkari @timesofindia @TOIGurgaon @mlkhattar @cmohry @PMOIndia @narendramodi @RaoNarbir @vaibhav_74 @RajivJainBJP @ramanmalik @Rao_InderjitS @yashpalmurar @dprogurgaon @DC_Gurugram This townhall echoes news that’s been fed to the media already, disappointed to learn that no tangible time lines or plans have been revealed to shift #kherkidhaulatoll , seems like a PR exercise ! Wake up Haryana govt @mlkhattar @cmohry @Rao_InderjitS @IMT_Sector_1",-0.4753,HEALTHY LIVING
13931,2018-04-16 09:07:38+00:00,"Woman allegedly gang-raped by her #Facebook friends in #Gurugram
Video link - https://t.co/ZdQCWVpB5O
#News https://t.co/RJE5oj5UAU",0.4767,PARENTING
13932,2018-04-16 09:07:11+00:00,"Woman allegedly gang-raped by her #Facebook friends in #Gurugram
Video link - https://t.co/ZdQCWVpB5O
#News https://t.co/eahSjkvj2b",0.4767,PARENTING
13933,2018-04-15 14:08:13+00:00,"TRL News
Gurugram home rental startup ZiffyHomes buys rival Nivaasa
#Ziffyhomes https://t.co/PfEBOlyLSn",0.0,TRAVEL
13934,2018-04-14 20:09:41+00:00,Woman allegedly gang-raped by her ‘Facebook’ friends in Gurugram - ANI News: https://t.co/0nMbtzDm9K via @YouTube,0.4767,CRIME
13935,2018-04-14 09:56:58+00:00,"Shri Vishnu sadashiv Kokje declared elected as news international president of Vishva Hindu Parishad in Gurugram today.  Out of total 192 votes, Reddy got 60 votes while Kokje got 131 votes. 1 vote was termed invalid. https://t.co/r2b9gfdPkF",0.0,WORLDPOST
13936,2018-04-14 09:36:55+00:00,Shri Vishnu sadashiv Kokje declared elected as news international president of Vishva Hindu Parishad in Gurugram today. https://t.co/3dnmx76Yrt,0.0,TRAVEL
13937,2018-04-14 09:17:08+00:00,Shri Vishnu sadashiv Kokje declared elected as news international president of Vishva Hindu Parishad in Gurugram today. https://t.co/hDMucre81g,0.0,TRAVEL
13938,2018-04-14 08:56:52+00:00,"@CommunityLibPro Great news! Tweet embedded at https://t.co/dHFJeKYIW8
(@SoCapIndia ) page on #Gurgaon (#Gurugram)
#IN086",0.6588,PARENTING
13939,2018-04-12 04:30:37+00:00,"Most shared #news today   “Panchayat land scam unearthed in Gurugram, 46 acres sold to private players” https://t.co/0RdatgfFIT",-0.2516,TRAVEL
13940,2018-04-11 13:18:05+00:00,"TRL News
Gurugram travel planning startup raises 78 crore https://t.co/86D2K2YsCC",0.0,TRAVEL
13941,2018-04-11 10:23:48+00:00,"uru#Gosip has it that the Gurugram crime branch busted a gang of four men, who would lure buyers with online advertisements of cheap cars. #Cars #Gurugram #Crime #advertisements #News #moGossip
For more gossip, visit https://t.co/boWAG4Z9Ef https://t.co/Uwh4wJAGer",-0.8399,TRAVEL
13942,2018-04-09 20:28:58+00:00,News : https://t.co/IzJJ0Kni1V 328 stops to be built across Gurugram for August launch of bus service https://t.co/8qhz67o37e https://t.co/CG3DQdZNzP,-0.1531,TRAVEL
13943,2018-04-09 12:12:32+00:00,"Watch full episode of Afsarnama with D Suresh, Div. commissioner Gurugram by Deputy editor India news Haryana Sundar solanki. Click this link to watch full episode

https://t.co/YbHZwa6wgs

@gurgaonpolice @DC_Gurugram @Gurugram4BJP @MunCorpGurugram @rajanagrawall #Gurugram",0.0,MEDIA
13944,2018-04-09 07:10:23+00:00,"@PrakharSahay @PMOIndia @BJP4Haryana @nitin_gadkari @BJP4India @cmohry @DC_Gurugram @ramanmalik @vaibhav_74 @narendramodi_in @narendramodi In 4yrs, BJP did nothing for Completion of #DwarkaExpressway 
Now as election is nearing few statements &amp;news coming but no action on ground.
BJP- Do it before 2019 else be ready for hit!
@TOIGurgaon 
@HTGurgaon 
@DXPAssociation 
@abpnewshindi 
@aajtak 
@achlendra 
@DEEPAKKAHUJA",0.1882,POLITICS
13945,2018-04-09 05:36:47+00:00,"""Gurugram civic body offers land in exchange of 'revenue road' to builders""

#realestate #realtynews #gurugram #land #revenueroad #builders #economictimes #indiatimes #news

https://t.co/N53WEHM4uv",0.0,TECH
13946,2018-04-08 07:34:47+00:00,"@PrakharSahay @RaoNarbir @Rao_InderjitS @DC_Gurugram @vaibhav_74 @BJP4Haryana @Gurugram4BJP @cmohry @PMOIndia @nitin_gadkari @ramanmalik @narendramodi @CredaiHaryana We r getting News, posters on Twitter, Fake announcements by BJP Leaders, excuses from Govt &amp;new dates from Court!
But nobody is ensuring action on Ground for #DwarkaExpressway completion&amp; #KherkiDaulaToll removal, we r struggling for #basicammeneties in so-called Millenium city!",-0.5696,POLITICS
13947,2018-04-07 14:06:05+00:00,IBREALEST - Acquisition Of Commercial Building At Gurugram https://t.co/g7pdTSqJfr,0.0,TRAVEL
13948,2018-04-06 17:09:49+00:00,@jkumar_99 @gagan_85 @mlkhattar @htTweets @TimesNow @IndiaToday @ZeeNews  U guys hv a scoop... no electricity since last 6hrs in SMART CITY Gurugram... run it on Breaking News...,0.4278,TRAVEL
13949,2018-04-06 09:37:42+00:00,"Pedalling lessons: Cycling in Gurugram daunting, MCG chief says 

from Gurgaon News, Latest Gurgaon News Headlines &amp; Live Updates - Times of India https://t.co/ct6pXgOIi4
Gurgaon News, India, Latest Gurgaon News Headlines &amp; Live Updates - Times of India… https://t.co/a3sUaSMQjQ",0.0,TRAVEL
13950,2018-04-06 09:16:14+00:00,"Good news is that pre-Monsoon activities are likely to finally make an appearance over the national capital including near by areas of Noida, Gurugram, Faridabad and Ghaziabad :https://t.co/yG7WHoAVhr #Premonsoon #Delhi  @htTweets @timesofindia @the_hindu",0.4404,TRAVEL
